ano,mes,uf,nome_uf,regiao,tipo_consumo,consumo,numero_consumidores
2006,3,MT,Mato Grosso,Centro-Oeste,Cativo,334428,
2006,3,MT,Mato Grosso,Centro-Oeste,Comercial,85149,68850
2006,3,MT,Mato Grosso,Centro-Oeste,Industrial,99594,11991
2006,3,MT,Mato Grosso,Centro-Oeste,Outros,77272,78967
2006,3,MT,Mato Grosso,Centro-Oeste,Residencial,110371,640034
2006,3,MT,Mato Grosso,Centro-Oeste,Total,372387,
2006,4,MT,Mato Grosso,Centro-Oeste,Cativo,336739,
2006,4,MT,Mato Grosso,Centro-Oeste,Comercial,84748,68928
2006,4,MT,Mato Grosso,Centro-Oeste,Industrial,92811,11934
2006,4,MT,Mato Grosso,Centro-Oeste,Outros,80528,80134
2006,4,MT,Mato Grosso,Centro-Oeste,Residencial,111312,641764
2006,4,MT,Mato Grosso,Centro-Oeste,Total,369401,
2006,5,MT,Mato Grosso,Centro-Oeste,Cativo,310797,
2006,5,MT,Mato Grosso,Centro-Oeste,Comercial,72621,68826
2006,5,MT,Mato Grosso,Centro-Oeste,Industrial,84526,12058
2006,5,MT,Mato Grosso,Centro-Oeste,Outros,78531,80977
2006,5,MT,Mato Grosso,Centro-Oeste,Residencial,103273,643351
2006,5,MT,Mato Grosso,Centro-Oeste,Total,338953,
2006,6,MT,Mato Grosso,Centro-Oeste,Cativo,318805,
2006,6,MT,Mato Grosso,Centro-Oeste,Comercial,72686,68979
2006,6,MT,Mato Grosso,Centro-Oeste,Industrial,96050,12013
2006,6,MT,Mato Grosso,Centro-Oeste,Outros,80914,81294
2006,6,MT,Mato Grosso,Centro-Oeste,Residencial,103935,646138
2006,6,MT,Mato Grosso,Centro-Oeste,Total,353588,
2006,7,MT,Mato Grosso,Centro-Oeste,Cativo,332505,
2006,7,MT,Mato Grosso,Centro-Oeste,Comercial,71539,68880
2006,7,MT,Mato Grosso,Centro-Oeste,Industrial,105342,12001
2006,7,MT,Mato Grosso,Centro-Oeste,Outros,88763,81419
2006,7,MT,Mato Grosso,Centro-Oeste,Residencial,103749,646133
2006,7,MT,Mato Grosso,Centro-Oeste,Total,369394,
2006,8,MT,Mato Grosso,Centro-Oeste,Cativo,344664,
2006,8,MT,Mato Grosso,Centro-Oeste,Comercial,72857,68913
2006,8,MT,Mato Grosso,Centro-Oeste,Industrial,110572,12085
2006,8,MT,Mato Grosso,Centro-Oeste,Outros,92430,81569
2006,8,MT,Mato Grosso,Centro-Oeste,Residencial,107944,648693
2006,8,MT,Mato Grosso,Centro-Oeste,Total,383804,
2006,9,MT,Mato Grosso,Centro-Oeste,Cativo,353255,
2006,9,MT,Mato Grosso,Centro-Oeste,Comercial,75277,69428
2006,9,MT,Mato Grosso,Centro-Oeste,Industrial,109870,12168
2006,9,MT,Mato Grosso,Centro-Oeste,Outros,92867,82064
2006,9,MT,Mato Grosso,Centro-Oeste,Residencial,114487,653263
2006,9,MT,Mato Grosso,Centro-Oeste,Total,392503,
2006,10,MT,Mato Grosso,Centro-Oeste,Cativo,348051,
2006,10,MT,Mato Grosso,Centro-Oeste,Comercial,77125,69469
2006,10,MT,Mato Grosso,Centro-Oeste,Industrial,107802,12140
2006,10,MT,Mato Grosso,Centro-Oeste,Outros,83647,83216
2006,10,MT,Mato Grosso,Centro-Oeste,Residencial,118304,655551
2006,10,MT,Mato Grosso,Centro-Oeste,Total,386879,
2006,11,MT,Mato Grosso,Centro-Oeste,Cativo,345683,
2006,11,MT,Mato Grosso,Centro-Oeste,Comercial,78128,69631
2006,11,MT,Mato Grosso,Centro-Oeste,Industrial,104542,12230
2006,11,MT,Mato Grosso,Centro-Oeste,Outros,78617,84525
2006,11,MT,Mato Grosso,Centro-Oeste,Residencial,122831,658952
2006,11,MT,Mato Grosso,Centro-Oeste,Total,384119,
2006,12,MT,Mato Grosso,Centro-Oeste,Cativo,336595,
2006,12,MT,Mato Grosso,Centro-Oeste,Comercial,78095,69584
2006,12,MT,Mato Grosso,Centro-Oeste,Industrial,101313,12236
2006,12,MT,Mato Grosso,Centro-Oeste,Outros,74457,85561
2006,12,MT,Mato Grosso,Centro-Oeste,Residencial,118871,660382
2006,12,MT,Mato Grosso,Centro-Oeste,Total,372736,
2007,1,MT,Mato Grosso,Centro-Oeste,Cativo,320451,
2007,1,MT,Mato Grosso,Centro-Oeste,Comercial,74437,69587
2007,1,MT,Mato Grosso,Centro-Oeste,Industrial,88691,12261
2007,1,MT,Mato Grosso,Centro-Oeste,Outros,71249,86280
2007,1,MT,Mato Grosso,Centro-Oeste,Residencial,116808,662808
2007,1,MT,Mato Grosso,Centro-Oeste,Total,351185,
2007,2,MT,Mato Grosso,Centro-Oeste,Cativo,341357,
2007,2,MT,Mato Grosso,Centro-Oeste,Comercial,83144,69612
2007,2,MT,Mato Grosso,Centro-Oeste,Industrial,101411,12217
2007,2,MT,Mato Grosso,Centro-Oeste,Outros,73232,86749
2007,2,MT,Mato Grosso,Centro-Oeste,Residencial,116924,665401
2007,2,MT,Mato Grosso,Centro-Oeste,Total,374711,
2007,3,MT,Mato Grosso,Centro-Oeste,Cativo,362333,
2007,3,MT,Mato Grosso,Centro-Oeste,Comercial,90384,69650
2007,3,MT,Mato Grosso,Centro-Oeste,Industrial,113725,12196
2007,3,MT,Mato Grosso,Centro-Oeste,Outros,81273,88036
2007,3,MT,Mato Grosso,Centro-Oeste,Residencial,117968,668301
2007,3,MT,Mato Grosso,Centro-Oeste,Total,403350,
2007,4,MT,Mato Grosso,Centro-Oeste,Cativo,373346,
2007,4,MT,Mato Grosso,Centro-Oeste,Comercial,89480,70263
2007,4,MT,Mato Grosso,Centro-Oeste,Industrial,114805,12410
2007,4,MT,Mato Grosso,Centro-Oeste,Outros,84441,89592
2007,4,MT,Mato Grosso,Centro-Oeste,Residencial,126279,671869
2007,4,MT,Mato Grosso,Centro-Oeste,Total,415005,
2007,5,MT,Mato Grosso,Centro-Oeste,Cativo,357519,
2007,5,MT,Mato Grosso,Centro-Oeste,Comercial,81606,70820
2007,5,MT,Mato Grosso,Centro-Oeste,Industrial,117976,12568
2007,5,MT,Mato Grosso,Centro-Oeste,Outros,83947,90725
2007,5,MT,Mato Grosso,Centro-Oeste,Residencial,115905,676231
2007,5,MT,Mato Grosso,Centro-Oeste,Total,399434,
2007,6,MT,Mato Grosso,Centro-Oeste,Cativo,338406,
2007,6,MT,Mato Grosso,Centro-Oeste,Comercial,73861,71216
2007,6,MT,Mato Grosso,Centro-Oeste,Industrial,118054,12725
2007,6,MT,Mato Grosso,Centro-Oeste,Outros,86427,91971
2007,6,MT,Mato Grosso,Centro-Oeste,Residencial,102342,679011
2007,6,MT,Mato Grosso,Centro-Oeste,Total,380684,
2007,7,MT,Mato Grosso,Centro-Oeste,Cativo,361664,
2007,7,MT,Mato Grosso,Centro-Oeste,Comercial,77139,71736
2007,7,MT,Mato Grosso,Centro-Oeste,Industrial,124370,12884
2007,7,MT,Mato Grosso,Centro-Oeste,Outros,98492,93364
2007,7,MT,Mato Grosso,Centro-Oeste,Residencial,105479,682025
2007,7,MT,Mato Grosso,Centro-Oeste,Total,405480,
2007,8,MT,Mato Grosso,Centro-Oeste,Cativo,364441,
2007,8,MT,Mato Grosso,Centro-Oeste,Comercial,73906,71663
2007,8,MT,Mato Grosso,Centro-Oeste,Industrial,130247,13039
2007,8,MT,Mato Grosso,Centro-Oeste,Outros,100776,94140
2007,8,MT,Mato Grosso,Centro-Oeste,Residencial,105857,683282
2007,8,MT,Mato Grosso,Centro-Oeste,Total,410786,
2007,9,MT,Mato Grosso,Centro-Oeste,Cativo,384499,
2007,9,MT,Mato Grosso,Centro-Oeste,Comercial,79517,71931
2007,9,MT,Mato Grosso,Centro-Oeste,Industrial,127405,13202
2007,9,MT,Mato Grosso,Centro-Oeste,Outros,102869,95418
2007,9,MT,Mato Grosso,Centro-Oeste,Residencial,118721,685752
2007,9,MT,Mato Grosso,Centro-Oeste,Total,428512,
2007,10,MT,Mato Grosso,Centro-Oeste,Cativo,398860,
2007,10,MT,Mato Grosso,Centro-Oeste,Comercial,85887,72213
2007,10,MT,Mato Grosso,Centro-Oeste,Industrial,125346,13415
2007,10,MT,Mato Grosso,Centro-Oeste,Outros,103295,96233
2007,10,MT,Mato Grosso,Centro-Oeste,Residencial,129978,688620
2007,10,MT,Mato Grosso,Centro-Oeste,Total,444506,
2007,11,MT,Mato Grosso,Centro-Oeste,Cativo,366037,
2007,11,MT,Mato Grosso,Centro-Oeste,Comercial,82424,72271
2007,11,MT,Mato Grosso,Centro-Oeste,Industrial,114853,13502
2007,11,MT,Mato Grosso,Centro-Oeste,Outros,89408,97916
2007,11,MT,Mato Grosso,Centro-Oeste,Residencial,123135,690586
2007,11,MT,Mato Grosso,Centro-Oeste,Total,409820,
2007,12,MT,Mato Grosso,Centro-Oeste,Cativo,348630,
2007,12,MT,Mato Grosso,Centro-Oeste,Comercial,81445,72467
2007,12,MT,Mato Grosso,Centro-Oeste,Industrial,113316,13571
2007,12,MT,Mato Grosso,Centro-Oeste,Outros,78548,96524
2007,12,MT,Mato Grosso,Centro-Oeste,Residencial,118081,692801
2007,12,MT,Mato Grosso,Centro-Oeste,Total,391390,
2008,1,MT,Mato Grosso,Centro-Oeste,Cativo,341583,
2008,1,MT,Mato Grosso,Centro-Oeste,Comercial,78655,72966
2008,1,MT,Mato Grosso,Centro-Oeste,Industrial,99154,13561
2008,1,MT,Mato Grosso,Centro-Oeste,Outros,75751,100241
2008,1,MT,Mato Grosso,Centro-Oeste,Residencial,120465,697555
2008,1,MT,Mato Grosso,Centro-Oeste,Total,374025,
2008,2,MT,Mato Grosso,Centro-Oeste,Cativo,353536,
2008,2,MT,Mato Grosso,Centro-Oeste,Comercial,83459,72869
2008,2,MT,Mato Grosso,Centro-Oeste,Industrial,111648,13568
2008,2,MT,Mato Grosso,Centro-Oeste,Outros,77864,101176
2008,2,MT,Mato Grosso,Centro-Oeste,Residencial,116167,699947
2008,2,MT,Mato Grosso,Centro-Oeste,Total,389138,
2008,3,MT,Mato Grosso,Centro-Oeste,Cativo,377270,
2008,3,MT,Mato Grosso,Centro-Oeste,Comercial,92921,72770
2008,3,MT,Mato Grosso,Centro-Oeste,Industrial,122425,13572
2008,3,MT,Mato Grosso,Centro-Oeste,Outros,87036,102507
2008,3,MT,Mato Grosso,Centro-Oeste,Residencial,117276,701206
2008,3,MT,Mato Grosso,Centro-Oeste,Total,419658,
2008,4,MT,Mato Grosso,Centro-Oeste,Cativo,379165,
2008,4,MT,Mato Grosso,Centro-Oeste,Comercial,88512,73043
2008,4,MT,Mato Grosso,Centro-Oeste,Industrial,123815,13640
2008,4,MT,Mato Grosso,Centro-Oeste,Outros,88671,103242
2008,4,MT,Mato Grosso,Centro-Oeste,Residencial,119076,702898
2008,4,MT,Mato Grosso,Centro-Oeste,Total,420074,
2008,5,MT,Mato Grosso,Centro-Oeste,Cativo,369615,
2008,5,MT,Mato Grosso,Centro-Oeste,Comercial,81725,73251
2008,5,MT,Mato Grosso,Centro-Oeste,Industrial,125673,13712
2008,5,MT,Mato Grosso,Centro-Oeste,Outros,87663,105049
2008,5,MT,Mato Grosso,Centro-Oeste,Residencial,114003,705318
2008,5,MT,Mato Grosso,Centro-Oeste,Total,409064,
2008,6,MT,Mato Grosso,Centro-Oeste,Cativo,382031,
2008,6,MT,Mato Grosso,Centro-Oeste,Comercial,81021,73695
2008,6,MT,Mato Grosso,Centro-Oeste,Industrial,135014,13897
2008,6,MT,Mato Grosso,Centro-Oeste,Outros,93139,107357
2008,6,MT,Mato Grosso,Centro-Oeste,Residencial,113764,709470
2008,6,MT,Mato Grosso,Centro-Oeste,Total,422938,
2008,7,MT,Mato Grosso,Centro-Oeste,Cativo,403019,
2008,7,MT,Mato Grosso,Centro-Oeste,Comercial,82702,74058
2008,7,MT,Mato Grosso,Centro-Oeste,Industrial,142438,14077
2008,7,MT,Mato Grosso,Centro-Oeste,Outros,109253,109247
2008,7,MT,Mato Grosso,Centro-Oeste,Residencial,110733,713827
2008,7,MT,Mato Grosso,Centro-Oeste,Total,445126,
2008,8,MT,Mato Grosso,Centro-Oeste,Cativo,423670,
2008,8,MT,Mato Grosso,Centro-Oeste,Comercial,87984,74751
2008,8,MT,Mato Grosso,Centro-Oeste,Industrial,136642,14248
2008,8,MT,Mato Grosso,Centro-Oeste,Outros,115849,110376
2008,8,MT,Mato Grosso,Centro-Oeste,Residencial,124604,719561
2008,8,MT,Mato Grosso,Centro-Oeste,Total,465079,
2008,9,MT,Mato Grosso,Centro-Oeste,Cativo,453124,
2008,9,MT,Mato Grosso,Centro-Oeste,Comercial,94464,75224
2008,9,MT,Mato Grosso,Centro-Oeste,Industrial,141562,14416
2008,9,MT,Mato Grosso,Centro-Oeste,Outros,120840,112861
2008,9,MT,Mato Grosso,Centro-Oeste,Residencial,136381,724694
2008,9,MT,Mato Grosso,Centro-Oeste,Total,493247,
2008,10,MT,Mato Grosso,Centro-Oeste,Cativo,440069,
2008,10,MT,Mato Grosso,Centro-Oeste,Comercial,93184,75069
2008,10,MT,Mato Grosso,Centro-Oeste,Industrial,134676,14485
2008,10,MT,Mato Grosso,Centro-Oeste,Outros,115817,113841
2008,10,MT,Mato Grosso,Centro-Oeste,Residencial,136395,727568
2008,10,MT,Mato Grosso,Centro-Oeste,Total,480072,
2008,11,MT,Mato Grosso,Centro-Oeste,Cativo,428518,
2008,11,MT,Mato Grosso,Centro-Oeste,Comercial,94828,74968
2008,11,MT,Mato Grosso,Centro-Oeste,Industrial,128700,14526
2008,11,MT,Mato Grosso,Centro-Oeste,Outros,102420,114114
2008,11,MT,Mato Grosso,Centro-Oeste,Residencial,142621,731926
2008,11,MT,Mato Grosso,Centro-Oeste,Total,468569,
2008,12,MT,Mato Grosso,Centro-Oeste,Cativo,401164,
2008,12,MT,Mato Grosso,Centro-Oeste,Comercial,89730,75176
2008,12,MT,Mato Grosso,Centro-Oeste,Industrial,120488,14557
2008,12,MT,Mato Grosso,Centro-Oeste,Outros,92717,115217
2008,12,MT,Mato Grosso,Centro-Oeste,Residencial,134294,735078
2008,12,MT,Mato Grosso,Centro-Oeste,Total,437229,
2009,1,MT,Mato Grosso,Centro-Oeste,Cativo,376919,
2009,1,MT,Mato Grosso,Centro-Oeste,Comercial,86497,75168
2009,1,MT,Mato Grosso,Centro-Oeste,Industrial,107406,14461
2009,1,MT,Mato Grosso,Centro-Oeste,Outros,85874,116910
2009,1,MT,Mato Grosso,Centro-Oeste,Residencial,134930,738837
2009,1,MT,Mato Grosso,Centro-Oeste,Total,414707,
2009,2,MT,Mato Grosso,Centro-Oeste,Cativo,388294,
2009,2,MT,Mato Grosso,Centro-Oeste,Comercial,94417,75321
2009,2,MT,Mato Grosso,Centro-Oeste,Industrial,117302,14391
2009,2,MT,Mato Grosso,Centro-Oeste,Outros,89440,119047
2009,2,MT,Mato Grosso,Centro-Oeste,Residencial,131857,741910
2009,2,MT,Mato Grosso,Centro-Oeste,Total,433016,
2009,3,MT,Mato Grosso,Centro-Oeste,Cativo,417823,
2009,3,MT,Mato Grosso,Centro-Oeste,Comercial,103021,75511
2009,3,MT,Mato Grosso,Centro-Oeste,Industrial,134946,14461
2009,3,MT,Mato Grosso,Centro-Oeste,Outros,95582,120052
2009,3,MT,Mato Grosso,Centro-Oeste,Residencial,135470,746216
2009,3,MT,Mato Grosso,Centro-Oeste,Total,469019,
2009,4,MT,Mato Grosso,Centro-Oeste,Cativo,412435,
2009,4,MT,Mato Grosso,Centro-Oeste,Comercial,96529,75645
2009,4,MT,Mato Grosso,Centro-Oeste,Industrial,127939,14529
2009,4,MT,Mato Grosso,Centro-Oeste,Outros,101368,122475
2009,4,MT,Mato Grosso,Centro-Oeste,Residencial,132820,749117
2009,4,MT,Mato Grosso,Centro-Oeste,Total,458656,
2009,5,MT,Mato Grosso,Centro-Oeste,Cativo,411655,
2009,5,MT,Mato Grosso,Centro-Oeste,Comercial,91091,75772
2009,5,MT,Mato Grosso,Centro-Oeste,Industrial,141368,14539
2009,5,MT,Mato Grosso,Centro-Oeste,Outros,97499,126029
2009,5,MT,Mato Grosso,Centro-Oeste,Residencial,132324,751274
2009,5,MT,Mato Grosso,Centro-Oeste,Total,462282,
2009,6,MT,Mato Grosso,Centro-Oeste,Cativo,396343,
2009,6,MT,Mato Grosso,Centro-Oeste,Comercial,83932,75790
2009,6,MT,Mato Grosso,Centro-Oeste,Industrial,142238,14712
2009,6,MT,Mato Grosso,Centro-Oeste,Outros,100095,128645
2009,6,MT,Mato Grosso,Centro-Oeste,Residencial,119286,752500
2009,6,MT,Mato Grosso,Centro-Oeste,Total,445551,
2009,7,MT,Mato Grosso,Centro-Oeste,Cativo,430261,
2009,7,MT,Mato Grosso,Centro-Oeste,Comercial,90384,76137
2009,7,MT,Mato Grosso,Centro-Oeste,Industrial,150219,14951
2009,7,MT,Mato Grosso,Centro-Oeste,Outros,115176,131112
2009,7,MT,Mato Grosso,Centro-Oeste,Residencial,122370,755237
2009,7,MT,Mato Grosso,Centro-Oeste,Total,478149,
2009,8,MT,Mato Grosso,Centro-Oeste,Cativo,433614,
2009,8,MT,Mato Grosso,Centro-Oeste,Comercial,86906,76247
2009,8,MT,Mato Grosso,Centro-Oeste,Industrial,146702,15194
2009,8,MT,Mato Grosso,Centro-Oeste,Outros,121946,131996
2009,8,MT,Mato Grosso,Centro-Oeste,Residencial,126288,758283
2009,8,MT,Mato Grosso,Centro-Oeste,Total,481842,
2009,9,MT,Mato Grosso,Centro-Oeste,Cativo,446514,
2009,9,MT,Mato Grosso,Centro-Oeste,Comercial,91253,76523
2009,9,MT,Mato Grosso,Centro-Oeste,Industrial,144334,15332
2009,9,MT,Mato Grosso,Centro-Oeste,Outros,118126,132797
2009,9,MT,Mato Grosso,Centro-Oeste,Residencial,139147,760740
2009,9,MT,Mato Grosso,Centro-Oeste,Total,492860,
2009,10,MT,Mato Grosso,Centro-Oeste,Cativo,450039,
2009,10,MT,Mato Grosso,Centro-Oeste,Comercial,94274,76807
2009,10,MT,Mato Grosso,Centro-Oeste,Industrial,143843,15571
2009,10,MT,Mato Grosso,Centro-Oeste,Outros,114308,133196
2009,10,MT,Mato Grosso,Centro-Oeste,Residencial,145005,762941
2009,10,MT,Mato Grosso,Centro-Oeste,Total,497430,
2009,11,MT,Mato Grosso,Centro-Oeste,Cativo,415088,
2009,11,MT,Mato Grosso,Centro-Oeste,Comercial,90008,76738
2009,11,MT,Mato Grosso,Centro-Oeste,Industrial,131814,15626
2009,11,MT,Mato Grosso,Centro-Oeste,Outros,99901,134130
2009,11,MT,Mato Grosso,Centro-Oeste,Residencial,140653,764049
2009,11,MT,Mato Grosso,Centro-Oeste,Total,462376,
2009,12,MT,Mato Grosso,Centro-Oeste,Cativo,405328,
2009,12,MT,Mato Grosso,Centro-Oeste,Comercial,90132,76861
2009,12,MT,Mato Grosso,Centro-Oeste,Industrial,124974,15616
2009,12,MT,Mato Grosso,Centro-Oeste,Outros,93758,135071
2009,12,MT,Mato Grosso,Centro-Oeste,Residencial,135565,764821
2009,12,MT,Mato Grosso,Centro-Oeste,Total,444429,
2010,1,MT,Mato Grosso,Centro-Oeste,Cativo,397888,
2010,1,MT,Mato Grosso,Centro-Oeste,Comercial,88290,76598
2010,1,MT,Mato Grosso,Centro-Oeste,Industrial,122495,15542
2010,1,MT,Mato Grosso,Centro-Oeste,Outros,89390,135211
2010,1,MT,Mato Grosso,Centro-Oeste,Residencial,140247,765351
2010,1,MT,Mato Grosso,Centro-Oeste,Total,440422,
2010,2,MT,Mato Grosso,Centro-Oeste,Cativo,385394,
2010,2,MT,Mato Grosso,Centro-Oeste,Comercial,92831,76548
2010,2,MT,Mato Grosso,Centro-Oeste,Industrial,120753,15400
2010,2,MT,Mato Grosso,Centro-Oeste,Outros,90487,136816
2010,2,MT,Mato Grosso,Centro-Oeste,Residencial,131853,766032
2010,2,MT,Mato Grosso,Centro-Oeste,Total,435924,
2010,3,MT,Mato Grosso,Centro-Oeste,Cativo,447748,
2010,3,MT,Mato Grosso,Centro-Oeste,Comercial,108259,76898
2010,3,MT,Mato Grosso,Centro-Oeste,Industrial,143244,15530
2010,3,MT,Mato Grosso,Centro-Oeste,Outros,105734,138167
2010,3,MT,Mato Grosso,Centro-Oeste,Residencial,147789,770758
2010,3,MT,Mato Grosso,Centro-Oeste,Total,505026,
2010,4,MT,Mato Grosso,Centro-Oeste,Cativo,430442,
2010,4,MT,Mato Grosso,Centro-Oeste,Comercial,98902,77020
2010,4,MT,Mato Grosso,Centro-Oeste,Industrial,136777,15703
2010,4,MT,Mato Grosso,Centro-Oeste,Outros,104926,138825
2010,4,MT,Mato Grosso,Centro-Oeste,Residencial,142614,772537
2010,4,MT,Mato Grosso,Centro-Oeste,Total,483219,
2010,5,MT,Mato Grosso,Centro-Oeste,Cativo,429155,
2010,5,MT,Mato Grosso,Centro-Oeste,Comercial,95319,77218
2010,5,MT,Mato Grosso,Centro-Oeste,Industrial,143346,15770
2010,5,MT,Mato Grosso,Centro-Oeste,Outros,107260,139343
2010,5,MT,Mato Grosso,Centro-Oeste,Residencial,139749,773724
2010,5,MT,Mato Grosso,Centro-Oeste,Total,485674,
2010,6,MT,Mato Grosso,Centro-Oeste,Cativo,418130,
2010,6,MT,Mato Grosso,Centro-Oeste,Comercial,92463,77338
2010,6,MT,Mato Grosso,Centro-Oeste,Industrial,142651,15878
2010,6,MT,Mato Grosso,Centro-Oeste,Outros,109011,141331
2010,6,MT,Mato Grosso,Centro-Oeste,Residencial,132109,775181
2010,6,MT,Mato Grosso,Centro-Oeste,Total,476234,
2010,7,MT,Mato Grosso,Centro-Oeste,Cativo,433411,
2010,7,MT,Mato Grosso,Centro-Oeste,Comercial,91227,77403
2010,7,MT,Mato Grosso,Centro-Oeste,Industrial,147228,16154
2010,7,MT,Mato Grosso,Centro-Oeste,Outros,124686,142644
2010,7,MT,Mato Grosso,Centro-Oeste,Residencial,131257,778928
2010,7,MT,Mato Grosso,Centro-Oeste,Total,494398,
2010,8,MT,Mato Grosso,Centro-Oeste,Cativo,417617,
2010,8,MT,Mato Grosso,Centro-Oeste,Comercial,85849,77843
2010,8,MT,Mato Grosso,Centro-Oeste,Industrial,142367,16337
2010,8,MT,Mato Grosso,Centro-Oeste,Outros,122189,144208
2010,8,MT,Mato Grosso,Centro-Oeste,Residencial,126066,780658
2010,8,MT,Mato Grosso,Centro-Oeste,Total,476471,
2010,9,MT,Mato Grosso,Centro-Oeste,Cativo,455266,
2010,9,MT,Mato Grosso,Centro-Oeste,Comercial,97204,78109
2010,9,MT,Mato Grosso,Centro-Oeste,Industrial,138902,16729
2010,9,MT,Mato Grosso,Centro-Oeste,Outros,123825,146697
2010,9,MT,Mato Grosso,Centro-Oeste,Residencial,150805,785929
2010,9,MT,Mato Grosso,Centro-Oeste,Total,510736,
2010,10,MT,Mato Grosso,Centro-Oeste,Cativo,464682,
2010,10,MT,Mato Grosso,Centro-Oeste,Comercial,104906,78270
2010,10,MT,Mato Grosso,Centro-Oeste,Industrial,136301,16559
2010,10,MT,Mato Grosso,Centro-Oeste,Outros,119709,148051
2010,10,MT,Mato Grosso,Centro-Oeste,Residencial,164355,789263
2010,10,MT,Mato Grosso,Centro-Oeste,Total,525271,
2010,11,MT,Mato Grosso,Centro-Oeste,Cativo,420171,
2010,11,MT,Mato Grosso,Centro-Oeste,Comercial,97333,78495
2010,11,MT,Mato Grosso,Centro-Oeste,Industrial,133973,16608
2010,11,MT,Mato Grosso,Centro-Oeste,Outros,104219,148996
2010,11,MT,Mato Grosso,Centro-Oeste,Residencial,150120,791124
2010,11,MT,Mato Grosso,Centro-Oeste,Total,485645,
2010,12,MT,Mato Grosso,Centro-Oeste,Cativo,408811,
2010,12,MT,Mato Grosso,Centro-Oeste,Comercial,97578,78663
2010,12,MT,Mato Grosso,Centro-Oeste,Industrial,122945,16432
2010,12,MT,Mato Grosso,Centro-Oeste,Outros,98055,151823
2010,12,MT,Mato Grosso,Centro-Oeste,Residencial,148092,793867
2010,12,MT,Mato Grosso,Centro-Oeste,Total,466670,
2011,1,MT,Mato Grosso,Centro-Oeste,Cativo,371791,
2011,1,MT,Mato Grosso,Centro-Oeste,Comercial,88317,78614
2011,1,MT,Mato Grosso,Centro-Oeste,Industrial,124833,16342
2011,1,MT,Mato Grosso,Centro-Oeste,Outros,91152,155854
2011,1,MT,Mato Grosso,Centro-Oeste,Residencial,139876,796185
2011,1,MT,Mato Grosso,Centro-Oeste,Total,444178,
2011,2,MT,Mato Grosso,Centro-Oeste,Cativo,368492,
2011,2,MT,Mato Grosso,Centro-Oeste,Comercial,92712,79048
2011,2,MT,Mato Grosso,Centro-Oeste,Industrial,131122,16410
2011,2,MT,Mato Grosso,Centro-Oeste,Outros,92724,147499
2011,2,MT,Mato Grosso,Centro-Oeste,Residencial,132475,798602
2011,2,MT,Mato Grosso,Centro-Oeste,Total,449033,
2011,3,MT,Mato Grosso,Centro-Oeste,Cativo,429870,
2011,3,MT,Mato Grosso,Centro-Oeste,Comercial,110950,79897
2011,3,MT,Mato Grosso,Centro-Oeste,Industrial,158646,16643
2011,3,MT,Mato Grosso,Centro-Oeste,Outros,108858,156633
2011,3,MT,Mato Grosso,Centro-Oeste,Residencial,143167,801055
2011,3,MT,Mato Grosso,Centro-Oeste,Total,521621,
2011,4,MT,Mato Grosso,Centro-Oeste,Cativo,421620,
2011,4,MT,Mato Grosso,Centro-Oeste,Comercial,107986,80253
2011,4,MT,Mato Grosso,Centro-Oeste,Industrial,148011,16775
2011,4,MT,Mato Grosso,Centro-Oeste,Outros,110416,157450
2011,4,MT,Mato Grosso,Centro-Oeste,Residencial,143895,805199
2011,4,MT,Mato Grosso,Centro-Oeste,Total,510308,
2011,5,MT,Mato Grosso,Centro-Oeste,Cativo,422302,
2011,5,MT,Mato Grosso,Centro-Oeste,Comercial,102343,80771
2011,5,MT,Mato Grosso,Centro-Oeste,Industrial,158342,16948
2011,5,MT,Mato Grosso,Centro-Oeste,Outros,110234,158312
2011,5,MT,Mato Grosso,Centro-Oeste,Residencial,144805,809723
2011,5,MT,Mato Grosso,Centro-Oeste,Total,515724,
2011,6,MT,Mato Grosso,Centro-Oeste,Cativo,417977,
2011,6,MT,Mato Grosso,Centro-Oeste,Comercial,98788,81446
2011,6,MT,Mato Grosso,Centro-Oeste,Industrial,154062,17155
2011,6,MT,Mato Grosso,Centro-Oeste,Outros,113893,159428
2011,6,MT,Mato Grosso,Centro-Oeste,Residencial,135734,815200
2011,6,MT,Mato Grosso,Centro-Oeste,Total,502477,
2011,7,MT,Mato Grosso,Centro-Oeste,Cativo,425875,
2011,7,MT,Mato Grosso,Centro-Oeste,Comercial,98900,81832
2011,7,MT,Mato Grosso,Centro-Oeste,Industrial,159123,17350
2011,7,MT,Mato Grosso,Centro-Oeste,Outros,125172,160265
2011,7,MT,Mato Grosso,Centro-Oeste,Residencial,130754,820219
2011,7,MT,Mato Grosso,Centro-Oeste,Total,513949,
2011,8,MT,Mato Grosso,Centro-Oeste,Cativo,458495,
2011,8,MT,Mato Grosso,Centro-Oeste,Comercial,104023,82004
2011,8,MT,Mato Grosso,Centro-Oeste,Industrial,169383,17537
2011,8,MT,Mato Grosso,Centro-Oeste,Outros,134198,161265
2011,8,MT,Mato Grosso,Centro-Oeste,Residencial,144112,822861
2011,8,MT,Mato Grosso,Centro-Oeste,Total,551716,
2011,9,MT,Mato Grosso,Centro-Oeste,Cativo,491225,
2011,9,MT,Mato Grosso,Centro-Oeste,Comercial,112049,81943
2011,9,MT,Mato Grosso,Centro-Oeste,Industrial,170168,17646
2011,9,MT,Mato Grosso,Centro-Oeste,Outros,137898,161842
